Date	Time	Rg	Ratm	Rn	T_soilref	Ta	RH	uref	LAI_total	LAI_green	displacement_height	z0_soil	z0_canopy	zh	zref	Rain	O3_concentration	Pesticid_concentration	Pest_soil	NH3_concentration	GammaLeaf_NH3	GammaSoil_NH3	R_litter_NH3
[dd/mm/yyyy]	[hh:mm]	[W.m-2]	[W.m-2]	[W.m-2]	[°C]	[°C]	[%]	[m.s-1]	[m2.m-2]	[m2.m-2]	[m]	[m]	[m]	[m]	[m]	[mm]	[µg.m-3]	[µg.m-3]	[µg.m-3]	[µg.m-3]	[-]	[-]	[s.m-1]
11/03/2009	01:00	-0.434	348.7091432	-28.6	6.2055	7.04	88.8	1.48955	1.175	1.175	0.09490575	0.02	0.0126541	0.126541	3.17	0.2	36.78059728	0	0	0	250	3000	0
11/03/2009	01:30	-0.538	347.5848336	-18.46	6.219	6.814	90.4	2.14989	1.175	1.175	0.094917	0.02	0.0126556	0.126556	3.17	0	37.24031513	0	0	0	250	3000	0
11/03/2009	02:00	-0.983	345.7846666	-33.96	6.2095	6.451	90.3	2.28349	1.175	1.175	0.09492825	0.02	0.0126571	0.126571	3.17	0	31.85809649	0	0	0	250	3000	0
11/03/2009	02:30	-0.923	344.3022103	-37.54	6.2035	6.151	88.1	2.17812	1.175	1.175	0.09494025	0.02	0.0126587	0.126587	3.17	0	30.7718486	0	0	0	250	3000	0
11/03/2009	03:00	-1.015	342.6917679	-36.35	6.208	5.824	88.1	1.43988	1.175	1.175	0.0949515	0.02	0.0126602	0.126602	3.17	0	33.06366133	0	0	0	250	3000	0
11/03/2009	03:30	-1.858	339.834574	-56.64	6.203	5.241	89.8	1.61297	1.175	1.175	0.09496275	0.02	0.0126617	0.126617	3.17	0	29.84048416	0	0	0	250	3000	0
11/03/2009	04:00	-2.585	336.956447	-67.33	6.1945	4.65	89.9	0.49393	1.175	1.175	0.094974	0.02	0.0126632	0.126632	3.17	0	18.16793417	0	0	0	250	3000	0
11/03/2009	04:30	-2.807	336.9224674	-63.24	6.188	4.643	89.8	0.16097	1.175	1.175	0.094986	0.02	0.0126648	0.126648	3.17	0	18.7740053	0	0	0	250	3000	0
11/03/2009	05:00	-2.72	336.1271101	-62.3	6.1745	4.479	89.9	0.86062	1.175	1.175	0.09499725	0.02	0.0126663	0.126663	3.17	0	4.01384637	0	0	0	250	3000	0
11/03/2009	05:30	-2.592	335.2944687	-62.84	6.179	4.307	90.7	1.07324	1.175	1.175	0.0950085	0.02	0.0126678	0.126678	3.17	0	5.627893384	0	0	0	250	3000	0
11/03/2009	06:00	-2.428	334.0242941	-61.99	6.1605	4.044	91.3	0.87905	1.175	1.175	0.09501975	0.02	0.0126693	0.126693	3.17	0	4.464271435	0	0	0	250	3000	0
11/03/2009	06:30	-2.008	328.7556126	-62.06	6.1185	2.945	92.4	1.06791	1.175	1.175	0.09503175	0.02	0.0126709	0.126709	3.17	0	0	0	0	0	250	3000	0
11/03/2009	07:00	6.321	329.2515073	-56.7	6.099	3.049	93.5	0.82272	1.175	1.175	0.095043	0.02	0.0126724	0.126724	3.17	0	0	0	0	0	250	3000	0
11/03/2009	07:30	46.66	327.4280465	-28.45	6.0855	2.666	94.3	0.70415	1.175	1.175	0.09505425	0.02	0.0126739	0.126739	3.17	0	0	0	0	0	250	3000	0
11/03/2009	08:00	101.6	327.190557	10.4	6.012	2.616	94.2	0.50778	1.175	1.175	0.09506625	0.02	0.0126755	0.126755	3.17	0	1.223776224	0	0	0	250	3000	0
11/03/2009	08:30	164.2	326.2324142	51.32	5.9605	2.414	94.7	0.85693	1.175	1.175	0.0950775	0.02	0.012677	0.12677	3.17	0	0	0	0	0	250	3000	0
11/03/2009	09:00	282	331.3173853	128	5.905	3.481	94.8	0.92582	1.175	1.175	0.09508875	0.02	0.0126785	0.126785	3.17	0	0.054741555	0	0	0	250	3000	0
11/03/2009	09:30	313.6	337.9527029	116.2	5.8545	4.855	94.3	0.841	1.175	1.175	0.0951	0.02	0.01268	0.1268	3.17	0	1.893909801	0	0	0	250	3000	0
11/03/2009	10:00	367.6	343.9717806	156.4	5.7925	6.084	89.8	0.62677	1.175	1.175	0.095112	0.02	0.0126816	0.126816	3.17	0	11.42396541	0	0	0	250	3000	0
11/03/2009	10:30	448.1	349.7562984	231.8	5.7455	7.25	79.6	0.78544	1.175	1.175	0.09512325	0.02	0.0126831	0.126831	3.17	0	23.07898168	0	0	0	250	3000	0
11/03/2009	11:00	471.6	353.2135627	285.1	5.703	7.94	71.2	0.84696	1.175	1.175	0.0951345	0.02	0.0126846	0.126846	3.17	0	25.20008378	0	0	0	250	3000	0
11/03/2009	11:30	515.6	355.6336881	322	5.6805	8.42	65.95	0.83017	1.175	1.175	0.09514575	0.02	0.0126861	0.126861	3.17	0	25.75755919	0	0	0	250	3000	0
11/03/2009	12:00	576.3	358.9307389	360.1	5.6675	9.07	63.11	0.96363	1.175	1.175	0.09515775	0.02	0.0126877	0.126877	3.17	0	25.05781435	0	0	0	250	3000	0
11/03/2009	12:30	570.4	360.868833	351.2	5.669	9.45	60.57	0.4567	1.175	1.175	0.095169	0.02	0.0126892	0.126892	3.17	0	25.56048041	0	0	0	250	3000	0
11/03/2009	13:00	554	363.1227356	337.2	5.7045	9.89	56.32	0.73507	1.175	1.175	0.09518025	0.02	0.0126907	0.126907	3.17	0	25.80909405	0	0	0	250	3000	0
11/03/2009	13:30	426.7	363.3281581	241.6	5.7555	9.93	53.76	0.79402	1.175	1.175	0.09519225	0.02	0.0126923	0.126923	3.17	0	25.94960972	0	0	0	250	3000	0
11/03/2009	14:00	527.3	365.6451715	321.3	5.8305	10.38	53.57	0.74728	1.175	1.175	0.0952035	0.02	0.0126938	0.126938	3.17	0	25.7233424	0	0	0	250	3000	0
11/03/2009	14:30	516.3	365.3871798	301.6	5.9145	10.33	53.26	0.46485	1.175	1.175	0.09521475	0.02	0.0126953	0.126953	3.17	0	25.68186323	0	0	0	250	3000	0
11/03/2009	15:00	425.9	366.0582423	228.2	6.0155	10.46	50.97	0.21262	1.175	1.175	0.095226	0.02	0.0126968	0.126968	3.17	0	26.71742452	0	0	0	250	3000	0
11/03/2009	15:30	415	368.75174	214.4	6.1335	10.98	48.83	0.89332	1.175	1.175	0.095238	0.02	0.0126984	0.126984	3.17	0	25.58208325	0	0	0	250	3000	0
11/03/2009	16:00	357.7	368.75174	161.5	6.2525	10.98	48.4	0.71133	1.175	1.175	0.09524925	0.02	0.0126999	0.126999	3.17	0	27.42694502	0	0	0	250	3000	0
11/03/2009	16:30	310	368.959546	133.6	6.3815	11.02	48.94	0.81878	1.175	1.175	0.0952605	0.02	0.0127014	0.127014	3.17	0	31.09179066	0	0	0	250	3000	0
11/03/2009	17:00	147	367.0924506	58.95	6.507	10.66	51.35	1.32168	1.175	1.175	0.09527175	0.02	0.0127029	0.127029	3.17	0	30.74133985	0	0	0	250	3000	0
11/03/2009	17:30	74	365.9032998	13.68	6.642	10.43	52.83	0.91908	1.175	1.175	0.09528375	0.02	0.0127045	0.127045	3.17	0	29.36968564	0	0	0	250	3000	0
11/03/2009	18:00	37.02	364.5110292	-9.32	6.767	10.16	54.35	0.17443	1.175	1.175	0.095295	0.02	0.012706	0.12706	3.17	0	31.16566334	0	0	0	250	3000	0
11/03/2009	18:30	7.39	363.0713936	-36.4	6.8825	9.88	53.66	0.17473	1.175	1.175	0.09530625	0.02	0.0127075	0.127075	3.17	0	21.03089377	0	0	0	250	3000	0
11/03/2009	19:00	-1.324	362.3019167	-27.45	6.9835	9.73	50.45	0.86625	1.175	1.175	0.09531825	0.02	0.0127091	0.127091	3.17	0	6.698086514	0	0	0	250	3000	0
11/03/2009	19:30	-1.5	360.6644544	-34.95	7.0865	9.41	56.24	1.50824	1.175	1.175	0.0953295	0.02	0.0127106	0.127106	3.17	0	5.841159743	0	0	0	250	3000	0
11/03/2009	20:00	-2.352	355.3304944	-46.52	7.175	8.36	67.01	1.32228	1.175	1.175	0.09534075	0.02	0.0127121	0.127121	3.17	0	5.947868594	0	0	0	250	3000	0
11/03/2009	20:30	-1.985	353.9181526	-39.28	7.24	8.08	67.03	1.29204	1.175	1.175	0.095352	0.02	0.0127136	0.127136	3.17	0	13.14934292	0	0	0	250	3000	0
11/03/2009	21:00	-2.425	352.9621785	-52.17	7.29	7.89	66.04	2.02339	1.175	1.175	0.095364	0.02	0.0127152	0.127152	3.17	0	6.519996878	0	0	0	250	3000	0
11/03/2009	21:30	-2.589	351.0059847	-58.69	7.34	7.5	66.88	1.55384	1.175	1.175	0.09537525	0.02	0.0127167	0.127167	3.17	0	0	0	0	0	250	3000	0
11/03/2009	22:00	-2.705	348.6593374	-58.26	7.36	7.03	68.4	1.6209	1.175	1.175	0.0953865	0.02	0.0127182	0.127182	3.17	0	0	0	0	0	250	3000	0
11/03/2009	22:30	-2.49	347.9278075	-53.62	7.375	6.883	68.96	1.81749	1.175	1.175	0.09539775	0.02	0.0127197	0.127197	3.17	0	0	0	0	0	250	3000	0
11/03/2009	23:00	-2.345	344.9884878	-50.98	7.395	6.29	71.5	1.44224	1.175	1.175	0.09540975	0.02	0.0127213	0.127213	3.17	0	3.377775238	0	0	0	250	3000	0
11/03/2009	23:30	-2.173	347.3563252	-48.09	7.39	6.768	67.53	0.75348	1.175	1.175	0.095421	0.02	0.0127228	0.127228	3.17	0	10.13267449	0	0	0	250	3000	0
12/03/2009	00:00	-2.343	347.8383116	-47.64	7.365	6.865	66.36	1.65495	1.204	1.204	0.09543225	0.02	0.0127243	0.127243	3.17	0	18.92581451	0	0	0	250	3000	0
12/03/2009	00:30	-2.244	346.54256	-48.75	7.345	6.604	69.12	0.82188	1.204	1.204	0.09544425	0.02	0.0127259	0.127259	3.17	0	13.69908596	0	0	0	250	3000	0
12/03/2009	01:00	-1.256	346.5177726	-19.77	7.315	6.599	70.1	1.76885	1.204	1.204	0.0954555	0.02	0.0127274	0.127274	3.17	0	15.85945751	0	0	0	250	3000	0
12/03/2009	01:30	-0.863	348.0222942	-13.95	7.28	6.902	70.4	2.22821	1.204	1.204	0.09546675	0.02	0.0127289	0.127289	3.17	0	13.76884382	0	0	0	250	3000	0
12/03/2009	02:00	-0.769	350.6057213	-15.28	7.235	7.42	67.82	1.89895	1.204	1.204	0.095478	0.02	0.0127304	0.127304	3.17	0	27.40785799	0	0	0	250	3000	0
12/03/2009	02:30	-0.716	350.505709	-10.09	7.185	7.4	67.9	2.86713	1.204	1.204	0.09549	0.02	0.012732	0.12732	3.17	0	33.60247723	0	0	0	250	3000	0
12/03/2009	03:00	-0.467	350.405718	-8.32	7.14	7.38	68.64	3.32127	1.204	1.204	0.09550125	0.02	0.0127335	0.127335	3.17	0	30.51963818	0	0	0	250	3000	0
12/03/2009	03:30	-0.862	349.2573594	-19.12	7.095	7.15	71.4	2.93806	1.204	1.204	0.0955125	0.02	0.012735	0.12735	3.17	0	35.2199028	0	0	0	250	3000	0
12/03/2009	04:00	-0.205	348.8087708	-1.535	7.044	7.06	74.1	2.89956	1.204	1.204	0.0955245	0.02	0.0127366	0.127366	3.17	0	34.54530348	0	0	0	250	3000	0
12/03/2009	04:30	-0.164	348.4352773	-1.777	7.0015	6.985	76.5	2.24412	1.204	1.204	0.09553575	0.02	0.0127381	0.127381	3.17	0	33.49421878	0	0	0	250	3000	0
12/03/2009	05:00	0.003	348.5597418	2.411	6.9595	7.01	79.6	1.93267	1.204	1.204	0.095547	0.02	0.0127396	0.127396	3.17	0	30.04023895	0	0	0	250	3000	0
12/03/2009	05:30	-0.152	347.7190106	-3.364	6.9235	6.841	86.2	1.50707	1.204	1.204	0.09555825	0.02	0.0127411	0.127411	3.17	0	25.73163799	0	0	0	250	3000	0
12/03/2009	06:00	-0.482	347.4208923	-5.349	6.8935	6.781	90.1	1.44749	1.204	1.204	0.09557025	0.02	0.0127427	0.127427	3.17	0.2	27.79696097	0	0	0	250	3000	0
12/03/2009	06:30	-0.225	347.6742806	-2.4	6.8395	6.832	92.8	1.58567	1.204	1.204	0.0955815	0.02	0.0127442	0.127442	3.17	0	22.69532736	0	0	0	250	3000	0
12/03/2009	07:00	1.233	348.6095369	-2.015	6.837	7.02	94	2.21846	1.204	1.204	0.09559275	0.02	0.0127457	0.127457	3.17	0	17.31669579	0	0	0	250	3000	0
12/03/2009	07:30	13.74	349.5067621	0.318	6.8115	7.2	94.6	3.12802	1.204	1.204	0.095604	0.02	0.0127472	0.127472	3.17	0	16.6407717	0	0	0	250	3000	0
12/03/2009	08:00	29.75	351.2062448	3.493	6.7935	7.54	94.9	3.13802	1.204	1.204	0.095616	0.02	0.0127488	0.127488	3.17	0	11.20075157	0	0	0	250	3000	0
12/03/2009	08:30	42.55	353.5154008	5.135	6.766	8	94.9	2.7303	1.204	1.204	0.09562725	0.02	0.0127503	0.127503	3.17	0	17.75348344	0	0	0	250	3000	0
12/03/2009	09:00	58.19	354.9265376	9.78	6.7455	8.28	94.2	3.19227	1.204	1.204	0.0956385	0.02	0.0127518	0.127518	3.17	0	17.9220678	0	0	0	250	3000	0
12/03/2009	09:30	73.5	355.7347958	17.76	6.72	8.44	93.6	3.5578	1.204	1.204	0.0956505	0.02	0.0127534	0.127534	3.17	0	13.74002452	0	0	0	250	3000	0
12/03/2009	10:00	133.4	358.0662289	53.77	6.6915	8.9	93.8	3.95472	1.204	1.204	0.09566175	0.02	0.0127549	0.127549	3.17	0	16.78821595	0	0	0	250	3000	0
12/03/2009	10:30	126.8	360.5112274	30.96	6.6895	9.38	93	4.80406	1.204	1.204	0.095673	0.02	0.0127564	0.127564	3.17	0	17.52241933	0	0	0	250	3000	0
12/03/2009	11:00	213.6	363.7906773	58.58	6.6905	10.02	89.3	5.09522	1.204	1.204	0.09568425	0.02	0.0127579	0.127579	3.17	0	21.18503449	0	0	0	250	3000	0
12/03/2009	11:30	175.2	366.626786	87.8	6.6975	10.57	87.2	5.25301	1.204	1.204	0.09569625	0.02	0.0127595	0.127595	3.17	0	22.08823761	0	0	0	250	3000	0
12/03/2009	12:00	161.3	367.0924506	101.3	6.706	10.66	87.3	5.15983	1.204	1.204	0.0957075	0.02	0.012761	0.12761	3.17	0	26.90380276	0	0	0	250	3000	0
12/03/2009	12:30	128	366.0582423	79.1	6.715	10.46	89.5	5.69283	1.204	1.204	0.09571875	0.02	0.0127625	0.127625	3.17	0	23.32897329	0	0	0	250	3000	0
12/03/2009	13:00	189.8	365.9549418	65.73	6.7305	10.44	89.1	5.82051	1.204	1.204	0.09573	0.02	0.012764	0.12764	3.17	0	24.17265762	0	0	0	250	3000	0
12/03/2009	13:30	356.6	369.5314654	238.5	6.763	11.13	84.1	5.28751	1.204	1.204	0.095742	0.02	0.0127656	0.127656	3.17	0	28.26539314	0	0	0	250	3000	0
12/03/2009	14:00	255.7	372.2440901	169.4	6.8	11.65	80.6	5.08813	1.204	1.204	0.09575325	0.02	0.0127671	0.127671	3.17	0	29.09224554	0	0	0	250	3000	0
12/03/2009	14:30	63.81	369.1674398	35.24	6.843	11.06	76.9	4.53645	1.204	1.204	0.0957645	0.02	0.0127686	0.127686	3.17	0	29.13219851	0	0	0	250	3000	0
12/03/2009	15:00	109.8	368.5959432	67.31	6.895	10.95	75.2	3.95289	1.204	1.204	0.0957765	0.02	0.0127702	0.127702	3.17	0	51.69230769	0	0	0	250	3000	0
12/03/2009	15:30	127.3	370.3124266	78.9	6.9445	11.28	74.3	3.74701	1.204	1.204	0.09578775	0.02	0.0127717	0.127717	3.17	0	55.43721791	0	0	0	250	3000	0
12/03/2009	16:00	54.46	370.1561354	28.68	6.9975	11.25	74.6	4.06082	1.204	1.204	0.095799	0.02	0.0127732	0.127732	3.17	0	55.72949056	0	0	0	250	3000	0
12/03/2009	16:30	78.9	368.4401956	45.21	7.0545	10.92	74.4	3.408	1.204	1.204	0.09581025	0.02	0.0127747	0.127747	3.17	0	53.7460173	0	0	0	250	3000	0
12/03/2009	17:00	76.5	368.3363914	42.19	7.115	10.9	74.4	4.46525	1.204	1.204	0.09582225	0.02	0.0127763	0.127763	3.17	0	61.41125667	0	0	0	250	3000	0
12/03/2009	17:30	32.36	368.1288487	11.3	7.165	10.86	72.3	3.9016	1.204	1.204	0.0958335	0.02	0.0127778	0.127778	3.17	0	53.80637936	0	0	0	250	3000	0
12/03/2009	18:00	16.09	367.1959918	1.008	7.22	10.68	71.3	2.4301	1.204	1.204	0.09584475	0.02	0.0127793	0.127793	3.17	0	58.58844201	0	0	0	250	3000	0
12/03/2009	18:30	2.051	365.9032998	-8.13	7.255	10.43	72.5	2.31479	1.204	1.204	0.095856	0.02	0.0127808	0.127808	3.17	0	60.01481847	0	0	0	250	3000	0
12/03/2009	19:00	-0.476	364.871606	-10.49	7.3	10.23	73.2	2.96655	1.204	1.204	0.095868	0.02	0.0127824	0.127824	3.17	0	57.05947056	0	0	0	250	3000	0
12/03/2009	19:30	-0.558	364.5110292	-10.34	7.34	10.16	73.3	3.07679	1.204	1.204	0.09587925	0.02	0.0127839	0.127839	3.17	0	50.60427918	0	0	0	250	3000	0
12/03/2009	20:00	-0.538	363.8935193	-11	7.37	10.04	74.5	2.93494	1.204	1.204	0.0958905	0.02	0.0127854	0.127854	3.17	0	56.0293734	0	0	0	250	3000	0
12/03/2009	20:30	-0.569	363.0713936	-10.24	7.4	9.88	75.7	4.04857	1.204	1.204	0.0959025	0.02	0.012787	0.12787	3.17	0	58.09628437	0	0	0	250	3000	0
12/03/2009	21:00	-0.553	363.225436	-8.74	7.44	9.91	74	3.1748	1.204	1.204	0.09591375	0.02	0.0127885	0.127885	3.17	0	56.13734186	0	0	0	250	3000	0
12/03/2009	21:30	-0.521	361.5336636	-7.6	7.445	9.58	77.2	3.3625	1.204	1.204	0.095925	0.02	0.01279	0.1279	3.17	0	57.68463117	0	0	0	250	3000	0
12/03/2009	22:00	-0.538	359.9498127	-9.69	7.465	9.27	79.3	3.69304	1.204	1.204	0.09593625	0.02	0.0127915	0.127915	3.17	0	54.5340386	0	0	0	250	3000	0
12/03/2009	22:30	-0.704	359.0834619	-18.27	7.45	9.1	77.4	4.26828	1.204	1.204	0.09594825	0.02	0.0127931	0.127931	3.17	0	54.31952663	0	0	0	250	3000	0
12/03/2009	23:00	-2.02	357.6091799	-57.9	7.45	8.81	74.9	3.47725	1.204	1.204	0.0959595	0.02	0.0127946	0.127946	3.17	0	64.36316886	0	0	0	250	3000	0
12/03/2009	23:30	-2.086	355.5831424	-57.34	7.44	8.41	76.1	3.4866	1.204	1.204	0.09597075	0.02	0.0127961	0.127961	3.17	0	68.75301025	0	0	0	250	3000	0
13/03/2009	00:00	-2.1	353.465081	-53.24	7.46	7.99	79.1	3.67811	1.27	1.27	0.09598275	0.02	0.0127977	0.127977	3.17	0	62.02607812	0	0	0	250	3000	0
13/03/2009	00:30	-2.108	352.8616625	-55.12	7.435	7.87	78.7	3.22221	1.27	1.27	0.095994	0.02	0.0127992	0.127992	3.17	0	59.81644944	0	0	0	250	3000	0
13/03/2009	01:00	-2.259	351.3564961	-56.38	7.44	7.57	79.8	2.56419	1.27	1.27	0.09600525	0.02	0.0128007	0.128007	3.17	0	65.22798369	0	0	0	250	3000	0
13/03/2009	01:30	-2.295	350.0559183	-53.98	7.43	7.31	81.3	0.3586	1.27	1.27	0.0960165	0.02	0.0128022	0.128022	3.17	0	65.86938088	0	0	0	250	3000	0
13/03/2009	02:00	-2.593	344.9143798	-50.29	7.425	6.275	83.6	1.95976	1.27	1.27	0.0960285	0.02	0.0128038	0.128038	3.17	0	63.13578428	0	0	0	250	3000	0
13/03/2009	02:30	-2.147	345.2454882	-46.33	7.405	6.342	85.5	1.9822	1.27	1.27	0.09603975	0.02	0.0128053	0.128053	3.17	0	49.54720516	0	0	0	250	3000	0
13/03/2009	03:00	-1.089	346.2947455	-18.55	7.34	6.554	85.9	2.24815	1.27	1.27	0.096051	0.02	0.0128068	0.128068	3.17	0	54.25257044	0	0	0	250	3000	0
13/03/2009	03:30	-0.425	348.0819799	-6.146	7.3	6.914	85.1	1.6368	1.27	1.27	0.09606225	0.02	0.0128083	0.128083	3.17	0	51.30636278	0	0	0	250	3000	0
13/03/2009	04:00	-0.48	347.0882201	-6.935	7.29	6.714	87	2.47521	1.27	1.27	0.09607425	0.02	0.0128099	0.128099	3.17	0	54.41698416	0	0	0	250	3000	0
13/03/2009	04:30	-0.341	348.8087708	-4.219	7.26	7.06	85.6	1.31416	1.27	1.27	0.0960855	0.02	0.0128114	0.128114	3.17	0	46.42547751	0	0	0	250	3000	0
13/03/2009	05:00	-0.213	346.3641202	-3.38	7.225	6.568	86.3	0.92609	1.27	1.27	0.09609675	0.02	0.0128129	0.128129	3.17	0	51.57766763	0	0	0	250	3000	0
13/03/2009	05:30	-0.294	345.1960539	-4.715	7.225	6.332	88.1	0.99348	1.27	1.27	0.09610875	0.02	0.0128145	0.128145	3.17	0	37.64482353	0	0	0	250	3000	0
13/03/2009	06:00	-0.251	346.780587	-4.121	7.205	6.652	87.9	1.12319	1.27	1.27	0.09612	0.02	0.012816	0.12816	3.17	0	27.69233657	0	0	0	250	3000	0
13/03/2009	06:30	-0.212	347.69913	-6.348	7.16	6.837	87.7	2.0658	1.27	1.27	0.09613125	0.02	0.0128175	0.128175	3.17	0	35.43853551	0	0	0	250	3000	0
13/03/2009	07:00	6.35	347.8532264	-9.26	7.105	6.868	88.9	1.98519	1.27	1.27	0.0961425	0.02	0.012819	0.12819	3.17	0	27.98234003	0	0	0	250	3000	0
13/03/2009	07:30	33.43	348.509952	16.51	7.08	7	90.5	1.9935	1.27	1.27	0.0961545	0.02	0.0128206	0.128206	3.17	0	35.77063187	0	0	0	250	3000	0
13/03/2009	08:00	60.59	349.9060843	18.42	7.05	7.28	89.7	2.01306	1.27	1.27	0.09616575	0.02	0.0128221	0.128221	3.17	0	40.50231362	0	0	0	250	3000	0
13/03/2009	08:30	102.6	350.7557799	22.3	7.029	7.45	90.2	1.64565	1.27	1.27	0.096177	0.02	0.0128236	0.128236	3.17	0	38.01263766	0	0	0	250	3000	0
13/03/2009	09:00	142.5	352.3092078	60.75	6.9995	7.76	88.9	1.60194	1.27	1.27	0.09618825	0.02	0.0128251	0.128251	3.17	0	41.88154131	0	0	0	250	3000	0
13/03/2009	09:30	265.2	354.4724981	135.6	6.957	8.19	87.5	1.79619	1.27	1.27	0.09620025	0.02	0.0128267	0.128267	3.17	0	47.05003734	0	0	0	250	3000	0
13/03/2009	10:00	289.1	356.4937909	183.2	6.928	8.59	84.8	2.11846	1.27	1.27	0.0962115	0.02	0.0128282	0.128282	3.17	0	48.0571043	0	0	0	250	3000	0
13/03/2009	10:30	382	359.0834619	256.2	6.913	9.1	81	1.56122	1.27	1.27	0.09622275	0.02	0.0128297	0.128297	3.17	0	54.50505822	0	0	0	250	3000	0
13/03/2009	11:00	292	360.5622976	186.2	6.9145	9.39	79.1	1.62191	1.27	1.27	0.09623475	0.02	0.0128313	0.128313	3.17	0	61.51333263	0	0	0	250	3000	0
13/03/2009	11:30	200	360.9710549	129.2	6.929	9.47	77.7	1.9034	1.27	1.27	0.096246	0.02	0.0128328	0.128328	3.17	0	55.32575277	0	0	0	250	3000	0
13/03/2009	12:00	177.9	362.4044429	115.8	6.957	9.75	73.4	2.39857	1.27	1.27	0.09625725	0.02	0.0128343	0.128343	3.17	0	56.75033667	0	0	0	250	3000	0
13/03/2009	12:30	210.1	363.1740831	140.8	6.9955	9.9	68.86	2.57845	1.27	1.27	0.0962685	0.02	0.0128358	0.128358	3.17	0	60.82743291	0	0	0	250	3000	0
13/03/2009	13:00	253.3	363.8420956	170	7.04	10.03	67.38	1.94507	1.27	1.27	0.0962805	0.02	0.0128374	0.128374	3.17	0	64.06320749	0	0	0	250	3000	0
13/03/2009	13:30	425.8	365.1293247	288.6	7.09	10.28	65.72	1.94034	1.27	1.27	0.09629175	0.02	0.0128389	0.128389	3.17	0	63.86115667	0	0	0	250	3000	0
13/03/2009	14:00	513.2	369.8437015	321.2	7.125	11.19	62.41	0.80446	1.27	1.27	0.096303	0.02	0.0128404	0.128404	3.17	0	64.26934039	0	0	0	250	3000	0
13/03/2009	14:30	490.4	372.9769569	298.5	7.185	11.79	58.74	1.46078	1.27	1.27	0.09631425	0.02	0.0128419	0.128419	3.17	0	69.75038287	0	0	0	250	3000	0
13/03/2009	15:00	414.4	375.4452122	242.3	7.24	12.26	58.08	1.27721	1.27	1.27	0.09632625	0.02	0.0128435	0.128435	3.17	0	72.27778707	0	0	0	250	3000	0
13/03/2009	15:30	267.9	375.287299	132.8	7.31	12.23	57.41	2.0259	1.27	1.27	0.0963375	0.02	0.012845	0.12845	3.17	0	72.77325451	0	0	0	250	3000	0
13/03/2009	16:00	239.6	375.024221	104.4	7.39	12.18	58.47	2.95523	1.27	1.27	0.09634875	0.02	0.0128465	0.128465	3.17	0	73.74945379	0	0	0	250	3000	0
13/03/2009	16:30	262.3	374.6561443	104.9	7.465	12.11	59.72	1.90227	1.27	1.27	0.09636075	0.02	0.0128481	0.128481	3.17	0	69.44024304	0	0	0	250	3000	0
13/03/2009	17:00	211.2	374.3408656	64.35	7.55	12.05	60.3	1.81442	1.27	1.27	0.096372	0.02	0.0128496	0.128496	3.17	0	68.540445	0	0	0	250	3000	0
13/03/2009	17:30	107.1	373.8683208	0.761	7.645	11.96	60.57	1.89936	1.27	1.27	0.09638325	0.02	0.0128511	0.128511	3.17	0	67.91163672	0	0	0	250	3000	0
13/03/2009	18:00	36.19	368.959546	-42.59	7.75	11.02	67.28	1.93056	1.27	1.27	0.0963945	0.02	0.0128526	0.128526	3.17	0	66.851576	0	0	0	250	3000	0
13/03/2009	18:30	5.85	364.3051053	-58.33	7.835	10.12	70.9	2.20821	1.27	1.27	0.0964065	0.02	0.0128542	0.128542	3.17	0	46.46203295	0	0	0	250	3000	0
13/03/2009	19:00	-2.582	360.868833	-62.16	7.905	9.45	72.4	2.39891	1.27	1.27	0.09641775	0.02	0.0128557	0.128557	3.17	0	24.19870093	0	0	0	250	3000	0
13/03/2009	19:30	-2.853	356.6457356	-62.23	7.97	8.62	76.4	2.23495	1.27	1.27	0.096429	0.02	0.0128572	0.128572	3.17	0	11.74010806	0	0	0	250	3000	0
13/03/2009	20:00	-2.832	354.7751427	-59.15	8.02	8.25	78.5	2.04858	1.27	1.27	0.09644025	0.02	0.0128587	0.128587	3.17	0	3.970691282	0	0	0	250	3000	0
13/03/2009	20:30	-2.667	355.482067	-54.52	8.06	8.39	77.3	2.0796	1.27	1.27	0.09645225	0.02	0.0128603	0.128603	3.17	0	1.001472771	0	0	0	250	3000	0
13/03/2009	21:00	-2.652	354.0188943	-56.18	8.095	8.1	77.9	1.69763	1.27	1.27	0.0964635	0.02	0.0128618	0.128618	3.17	0	5.485992529	0	0	0	250	3000	0
13/03/2009	21:30	-2.712	352.2088312	-52.59	8.085	7.74	77.9	2.07309	1.27	1.27	0.09647475	0.02	0.0128633	0.128633	3.17	0	13.56458275	0	0	0	250	3000	0
13/03/2009	22:00	-2.42	350.8058102	-51.2	8.125	7.46	80.1	2.34842	1.27	1.27	0.09648675	0.02	0.0128649	0.128649	3.17	0	13.7700056	0	0	0	250	3000	0
13/03/2009	22:30	-2.425	351.3564961	-52.69	8.13	7.57	80	1.86078	1.27	1.27	0.096498	0.02	0.0128664	0.128664	3.17	0	26.04839461	0	0	0	250	3000	0
13/03/2009	23:00	-2.419	347.8581981	-51.51	8.115	6.869	82	1.3156	1.27	1.27	0.09650925	0.02	0.0128679	0.128679	3.17	0	33.57763261	0	0	0	250	3000	0
13/03/2009	23:30	-2.307	342.6032841	-47.87	8.085	5.806	83.6	1.21561	1.27	1.27	0.0965205	0.02	0.0128694	0.128694	3.17	0	29.15203238	0	0	0	250	3000	0
